date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:00	47971/47971	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Mar%202026%2016:57:28%20GMT	https://findrealestate.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fdevelopment.0de63e1b.jpg&w=1920&q=75&dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/development95f9.jpg	(from https://findrealestate.com/)
14:54:01	157177/157177	---MCZ	200	added ('OK')	text/html	etag:W/%222bcc0bc4d9287a50a0c3384d5ceaa3f8%22	https://findrealestate.com/blog	./mirror/findrealestate.com/blog.html	(from https://findrealestate.com/)
14:54:03	95734/95734	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:02%20GMT	https://findrealestate.com/blog/Q1-2026-NYC-Market-Report	./mirror/findrealestate.com/blog/Q1-2026-NYC-Market-Report.html	(from https://findrealestate.com/)
14:54:04	92486/92486	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:03%20GMT	https://findrealestate.com/blog/blog-post-1	./mirror/findrealestate.com/blog/blog-post-1.html	(from https://findrealestate.com/)
14:54:05	95962/95962	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:04%20GMT	https://findrealestate.com/blog/What-1M-Buys-in-Different-NYC-Neighborhoods	./mirror/findrealestate.com/blog/What-1M-Buys-in-Different-NYC-Neighborhoods.html	(from https://findrealestate.com/)
14:54:06	163793/163793	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Mar%202026%2010:12:12%20GMT	https://findrealestate.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fbg.ec610793.jpg&w=1920&q=75&dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/bg786b.jpg	(from https://findrealestate.com/)
14:54:07	127983/127983	---MCZ	200	added ('OK')	text/html	etag:W/%223a56131ccaea18537f8d88c83a34c063%22	https://findrealestate.com/about	./mirror/findrealestate.com/about.html	(from https://findrealestate.com/)
14:54:08	169326/169326	---MCZ	200	added ('OK')	text/html	etag:W/%22921f4291c8b2c1275c31f2a641f9b7f5%22	https://findrealestate.com/terms-of-service	./mirror/findrealestate.com/terms-of-service.html	(from https://findrealestate.com/)
14:54:08	53227/53227	---MCZ	200	added ('OK')	text/html	etag:W/%221d98b9eab2f25be387d69c459722ea3b%22	https://findrealestate.com/privacy-policy	./mirror/findrealestate.com/privacy-policy.html	(from https://findrealestate.com/)
14:54:10	45734/45734	---MCZ	200	added ('OK')	text/html	etag:W/%228f2e7c689aaed82c42d2a566661ef79a%22	https://findrealestate.com/operating-procedure	./mirror/findrealestate.com/operating-procedure.html	(from https://findrealestate.com/)
14:54:11	52255/52255	---MCZ	200	added ('OK')	text/html	etag:W/%2240367ee2f7e353426bb26df3ccbae236%22	https://findrealestate.com/press-and-media	./mirror/findrealestate.com/press-and-media.html	(from https://findrealestate.com/)
14:54:11	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/c15bf2b0-1894ff94ed039d0f.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/c15bf2b0-1894ff94ed039d0f.55aae6.delayed	(from https://findrealestate.com/)
14:54:12	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/7605-e8c59d9d93203c75.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/7605-e8c59d9d93203c75.56aae6.delayed	(from https://findrealestate.com/)
14:54:13	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/5580-a4808b0cf38336a6.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/5580-a4808b0cf38336a6.57aae6.delayed	(from https://findrealestate.com/)
14:54:14	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/8493-6e256508e0c981dc.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/8493-6e256508e0c981dc.58aae6.delayed	(from https://findrealestate.com/)
14:54:15	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/268-f5ebced453d17f84.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/268-f5ebced453d17f84.59aae6.delayed	(from https://findrealestate.com/)
14:54:16	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/9933-cee89b6b9ee91d4e.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/9933-cee89b6b9ee91d4e.5aaae6.delayed	(from https://findrealestate.com/)
14:54:17	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/5259-15ad81add0dad07a.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/5259-15ad81add0dad07a.5baae6.delayed	(from https://findrealestate.com/)
14:54:18	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/5697-0a3cbad00af0547a.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/5697-0a3cbad00af0547a.5caae6.delayed	(from https://findrealestate.com/)
14:54:19	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/5564-c4c75197f7dac3be.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/5564-c4c75197f7dac3be.5daae6.delayed	(from https://findrealestate.com/)
14:54:20	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/4634-dc6390082a22d3dc.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/4634-dc6390082a22d3dc.5eaae6.delayed	(from https://findrealestate.com/)
14:54:21	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/2619-b8db57ac19da49ac.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/2619-b8db57ac19da49ac.5faae6.delayed	(from https://findrealestate.com/)
14:54:22	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/1912-abfb749a7d02dd70.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/1912-abfb749a7d02dd70.60aae6.delayed	(from https://findrealestate.com/)
14:54:23	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/6348-da34bed15522b681.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/6348-da34bed15522b681.61aae6.delayed	(from https://findrealestate.com/)
14:54:24	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/136-9436d7da81d7857f.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/136-9436d7da81d7857f.62aae6.delayed	(from https://findrealestate.com/)
14:54:25	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/8766-00c027ca1bf55e89.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/8766-00c027ca1bf55e89.63aae6.delayed	(from https://findrealestate.com/)
14:54:26	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/3889-d5954c19244d425c.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/3889-d5954c19244d425c.64aae6.delayed	(from https://findrealestate.com/)
14:54:28	2700/2700	---MCZ	200	added ('OK')	text/css	etag:W/%221d3affd0a1bf66be207c0d001d834652%22	https://findrealestate.com/_next/static/css/c7661fc68b4af3d0.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/c7661fc68b4af3d0aae6.css	(from https://findrealestate.com/)
14:54:28	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/8527-e86fefa72ce67597.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/8527-e86fefa72ce67597.66aae6.delayed	(from https://findrealestate.com/)
14:54:29	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/8276-6483413b5a32d4ba.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/8276-6483413b5a32d4ba.67aae6.delayed	(from https://findrealestate.com/)
14:54:30	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/7887-5ae8d1ef5143f522.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/7887-5ae8d1ef5143f522.68aae6.delayed	(from https://findrealestate.com/)
14:54:31	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/7300-de0e9bdc43841de6.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/7300-de0e9bdc43841de6.69aae6.delayed	(from https://findrealestate.com/)
14:54:32	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/3677-311d860b167e68ff.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/3677-311d860b167e68ff.6aaae6.delayed	(from https://findrealestate.com/)
14:54:33	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/3070-f1c72743eb81cbb5.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/3070-f1c72743eb81cbb5.6baae6.delayed	(from https://findrealestate.com/)
14:54:34	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/2573-e9c38cc6ac2bb000.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/2573-e9c38cc6ac2bb000.6caae6.delayed	(from https://findrealestate.com/)
14:54:35	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/7459-b5acf2c62f22dabd.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/7459-b5acf2c62f22dabd.6daae6.delayed	(from https://findrealestate.com/)
14:54:37	5546/5546	---MCZ	200	added ('OK')	text/css	etag:W/%22f76514859b763aab07876c28fd03138f%22	https://findrealestate.com/_next/static/css/9944a6ac1d6e2523.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/9944a6ac1d6e2523aae6.css	(from https://findrealestate.com/search)
14:54:38	4972/4972	---MCZ	200	added ('OK')	text/css	etag:W/%223daf58b1acc9cc4a772f396f6542e7b4%22	https://findrealestate.com/_next/static/css/999902d1754ff7cb.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/999902d1754ff7cbaae6.css	(from https://findrealestate.com/search)
14:54:38	14405/14405	---MCZ	200	added ('OK')	text/css	etag:W/%2252cdd60d33ed5ecd6abcb3580598b29e%22	https://findrealestate.com/_next/static/css/39eff304cae84232.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/39eff304cae84232aae6.css	(from https://findrealestate.com/search)
14:54:40	6307/6307	---MCZ	200	added ('OK')	text/css	etag:W/%222c355faefb8ff55f9f2f3677482c25ba%22	https://findrealestate.com/_next/static/css/c811f06a1c4fb317.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/c811f06a1c4fb317aae6.css	(from https://findrealestate.com/search)
14:54:41	17034/17034	---MCZ	200	added ('OK')	text/css	etag:W/%2257b4b5136d7d0726dc97b2d9b9a5c246%22	https://findrealestate.com/_next/static/css/88a21f3b75078941.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/88a21f3b75078941aae6.css	(from https://findrealestate.com/search)
14:54:42	42681/42681	---MCZ	200	added ('OK')	text/css	etag:W/%22219748364c4c8623c6cd9b0e75cb4518%22	https://findrealestate.com/_next/static/css/0cdae0b15642931c.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/0cdae0b15642931caae6.css	(from https://findrealestate.com/search)
14:54:43	31345/31345	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c87a20d4061dc5ca74c47074ff5479b3%22	https://findrealestate.com/_next/static/chunks/914-d967f48a0771a0b3.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/chunks/914-d967f48a0771a0b3aae6.js	(from https://findrealestate.com/search)
14:54:44	25649/25649	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d968e3dfe024241bb8ad4057f006c8d3%22	https://findrealestate.com/_next/static/chunks/3858-22461a90cd6fed8f.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/chunks/3858-22461a90cd6fed8faae6.js	(from https://findrealestate.com/search)
14:54:45	31994/31994	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266380f1fd4d80b3b483ae9e5899977a9%22	https://findrealestate.com/_next/static/chunks/3340-f0d2c86050cb1bcd.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/chunks/3340-f0d2c86050cb1bcdaae6.js	(from https://findrealestate.com/search)
14:54:46	63927/63927	---MCZ	200	added ('OK')	application/javascript	etag:W/%227956bf7db386003e930e81324ebbd17a%22	https://findrealestate.com/_next/static/chunks/app/(light)/search/page-a938e34b258d7e73.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/chunks/app/(light)/search/page-a938e34b258d7e73aae6.js	(from https://findrealestate.com/search)
14:54:47	109024/109024	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:46%20GMT	https://findrealestate.com/properties/69180	./mirror/findrealestate.com/properties/69180.html	(from https://findrealestate.com/search)
14:54:48	92112/92112	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:47%20GMT	https://findrealestate.com/properties/69181	./mirror/findrealestate.com/properties/69181.html	(from https://findrealestate.com/search)
14:54:49	114420/114420	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:48%20GMT	https://findrealestate.com/properties/69109	./mirror/findrealestate.com/properties/69109.html	(from https://findrealestate.com/search)
14:54:50	126920/126920	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:49%20GMT	https://findrealestate.com/properties/65706	./mirror/findrealestate.com/properties/65706.html	(from https://findrealestate.com/search)
14:54:51	95621/95621	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:50%20GMT	https://findrealestate.com/properties/1416995	./mirror/findrealestate.com/properties/1416995.html	(from https://findrealestate.com/search)
14:54:52	99149/99149	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:51%20GMT	https://findrealestate.com/properties/1415610	./mirror/findrealestate.com/properties/1415610.html	(from https://findrealestate.com/search)
14:54:53	104890/104890	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:52%20GMT	https://findrealestate.com/properties/67665	./mirror/findrealestate.com/properties/67665.html	(from https://findrealestate.com/search)
14:54:54	92534/92534	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:53%20GMT	https://findrealestate.com/properties/67347	./mirror/findrealestate.com/properties/67347.html	(from https://findrealestate.com/search)
14:54:55	140918/140918	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:54%20GMT	https://findrealestate.com/properties/67199	./mirror/findrealestate.com/properties/67199.html	(from https://findrealestate.com/search)
14:54:56	109794/109794	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:55%20GMT	https://findrealestate.com/properties/67229	./mirror/findrealestate.com/properties/67229.html	(from https://findrealestate.com/search)
14:54:57	110878/110878	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:56%20GMT	https://findrealestate.com/properties/1412877	./mirror/findrealestate.com/properties/1412877.html	(from https://findrealestate.com/search)
14:54:58	93821/93821	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:57%20GMT	https://findrealestate.com/properties/1409690	./mirror/findrealestate.com/properties/1409690.html	(from https://findrealestate.com/search)
14:54:59	102073/102073	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:58%20GMT	https://findrealestate.com/properties/65809	./mirror/findrealestate.com/properties/65809.html	(from https://findrealestate.com/search)
14:55:00	89764/89764	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:24:59%20GMT	https://findrealestate.com/properties/1407788	./mirror/findrealestate.com/properties/1407788.html	(from https://findrealestate.com/search)
14:55:01	104420/104420	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:25:00%20GMT	https://findrealestate.com/properties/1407978	./mirror/findrealestate.com/properties/1407978.html	(from https://findrealestate.com/search)
14:55:02	91724/91724	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:25:01%20GMT	https://findrealestate.com/properties/1406971	./mirror/findrealestate.com/properties/1406971.html	(from https://findrealestate.com/search)
14:55:03	110449/110449	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:25:02%20GMT	https://findrealestate.com/properties/64676	./mirror/findrealestate.com/properties/64676.html	(from https://findrealestate.com/search)
14:55:04	97409/97409	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:25:03%20GMT	https://findrealestate.com/properties/1400147	./mirror/findrealestate.com/properties/1400147.html	(from https://findrealestate.com/search)
14:55:05	81633/81633	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:25:04%20GMT	https://findrealestate.com/properties/59581	./mirror/findrealestate.com/properties/59581.html	(from https://findrealestate.com/search)
14:55:06	96226/96226	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:25:05%20GMT	https://findrealestate.com/properties/1398463	./mirror/findrealestate.com/properties/1398463.html	(from https://findrealestate.com/search)
14:55:07	97514/97514	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:25:06%20GMT	https://findrealestate.com/properties/1398464	./mirror/findrealestate.com/properties/1398464.html	(from https://findrealestate.com/search)
14:55:08	95624/95624	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:25:07%20GMT	https://findrealestate.com/properties/1398506	./mirror/findrealestate.com/properties/1398506.html	(from https://findrealestate.com/search)
14:55:09	97091/97091	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:25:08%20GMT	https://findrealestate.com/properties/1396954	./mirror/findrealestate.com/properties/1396954.html	(from https://findrealestate.com/search)
14:55:10	137266/137266	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202026%2009:25:09%20GMT	https://findrealestate.com/properties/52880	./mirror/findrealestate.com/properties/52880.html	(from https://findrealestate.com/search)
14:55:10	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/914-d967f48a0771a0b3.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/914-d967f48a0771a0b3.90aae6.delayed	(from https://findrealestate.com/search)
14:55:11	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/3858-22461a90cd6fed8f.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/3858-22461a90cd6fed8f.91aae6.delayed	(from https://findrealestate.com/search)
14:55:12	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/3340-f0d2c86050cb1bcd.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/3340-f0d2c86050cb1bcd.92aae6.delayed	(from https://findrealestate.com/search)
14:55:14	3869/3869	---MCZ	200	added ('OK')	text/css	etag:W/%22d0c2ced696e361f48fa7af3151d8637c%22	https://findrealestate.com/_next/static/css/19ac78074acd9000.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/19ac78074acd9000aae6.css	(from https://findrealestate.com/agents)
14:55:14	117/117	---M--	200	added ('OK')	text/css	etag:%22c68bd66c35d3305ab2258b41672ea96d%22	https://findrealestate.com/_next/static/css/13a7aa8b5e9c64f9.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/13a7aa8b5e9c64f9aae6.css	(from https://findrealestate.com/agents)
14:55:16	15512/15512	---MCZ	200	added ('OK')	text/css	etag:W/%2225c166a88e06a724bd8c47b7598a4004%22	https://findrealestate.com/_next/static/css/4beeb62387374929.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/4beeb62387374929aae6.css	(from https://findrealestate.com/agents)
14:55:17	10607/10607	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ced9dcb1b059a4d4ccd6d06fce6e1b29%22	https://findrealestate.com/_next/static/chunks/1940-ae9860e4dd907c82.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/chunks/1940-ae9860e4dd907c82aae6.js	(from https://findrealestate.com/agents)
14:55:18	74969/74969	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261057b27721bb50f9b7c936ce0385e42%22	https://findrealestate.com/_next/static/chunks/app/(light)/agents/page-2ffeee5d5f9c5c21.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/chunks/app/(light)/agents/page-2ffeee5d5f9c5c21aae6.js	(from https://findrealestate.com/agents)
14:55:19	223005/223005	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20Apr%202026%2017:08:15%20GMT	https://findrealestate.com/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Ff657174b591453a32e5e829ff72b4bd0a472f61c.a27352d7.jpg&w=1920&q=95&dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/f657174b591453a32e5e829ff72b4bd0a472f61c646c.jpg	(from https://findrealestate.com/agents)
14:55:19	37630/37630	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2231dfa6916c2157cafa27d641cb148b37%22	https://findrealestate.com/static/chunks/1940-ae9860e4dd907c82.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/static/chunks/1940-ae9860e4dd907c82.99aae6.delayed	(from https://findrealestate.com/agents)
14:55:21	7661/7661	---MCZ	200	added ('OK')	text/css	etag:W/%2289cd8b4f3c69441024db8aef5c89ae6f%22	https://findrealestate.com/_next/static/css/30b3683e1f99c79c.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/30b3683e1f99c79caae6.css	(from https://findrealestate.com/join)
14:55:22	15468/15468	---MCZ	200	added ('OK')	text/css	etag:W/%2274fc6c94831afa30b3d9b4ca1088d6dd%22	https://findrealestate.com/_next/static/css/0ef050fd06155c08.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/0ef050fd06155c08aae6.css	(from https://findrealestate.com/join)
14:55:23	9285/9285	---MCZ	200	added ('OK')	text/css	etag:W/%22f3639d5e7947eace97a2fd30c43d3821%22	https://findrealestate.com/_next/static/css/c6884a4b3ac4bd9b.css?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/css/c6884a4b3ac4bd9baae6.css	(from https://findrealestate.com/join)
14:55:24	14954/14954	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b31448e69026f34a05d8167c9cba94a3%22	https://findrealestate.com/_next/static/chunks/2381-0d157e0abffcbaa0.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/chunks/2381-0d157e0abffcbaa0aae6.js	(from https://findrealestate.com/join)
14:55:25	9593/9593	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e2fe0dcf134495958071f419afc6cf87%22	https://findrealestate.com/_next/static/chunks/3751-b1a5cfa4f95cdb34.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/chunks/3751-b1a5cfa4f95cdb34aae6.js	(from https://findrealestate.com/join)
14:55:26	37147/37147	---MCZ	200	added ('OK')	application/javascript	etag:W/%22961a029a827a560c90b3eca888cd314a%22	https://findrealestate.com/_next/static/chunks/1046-ff63720f4a859ddd.js?dpl=dpl_3o26Fujqv7yzuHRnsRbvFHergB2i	./mirror/findrealestate.com/_next/static/chunks/1046-ff63720f4a859dddaae6.js	(from https://findrealestate.com/join)
